window GOBPID Pvalue OddsRatio ExpCount Count Size Term Pval_corr
Bd4_4125_4175 GO:0019219 0.000214239 5.202963918 2.801213961 10 1562 regulation_of_nucleobase-containing_compound_metabolic_process 0.000384657
Bd4_4125_4175 GO:2000112 0.000311081 4.944581281 2.930335219 10 1634 regulation_of_cellular_macromolecule_biosynthetic_process 0.000522323
Bd4_4125_4175 GO:0010556 0.000312652 4.941153846 2.932128569 10 1635 regulation_of_macromolecule_biosynthetic_process 0.000522323
Bd4_4125_4175 GO:0031326 0.000347226 4.870139733 2.969788936 10 1656 regulation_of_cellular_biosynthetic_process 0.000539265
Bd4_4125_4175 GO:0006351 0.00034895 4.866803279 2.971582287 10 1657 transcription_DNA-templated 0.000539265
Bd4_4125_4175 GO:0097659 0.00034895 4.866803279 2.971582287 10 1657 nucleic_acid-templated_transcription 0.000539265
Bd4_4125_4175 GO:0032774 0.000361224 4.843561064 2.984135743 10 1664 RNA_biosynthetic_process 0.000539265
Bd4_4125_4175 GO:0010468 0.000379391 4.810697115 3.002069251 10 1674 regulation_of_gene_expression 0.000555035
Bd4_4125_4175 GO:0009889 0.000392564 4.787926391 3.014622707 10 1681 regulation_of_biosynthetic_process 0.000563865
Bd4_4125_4175 GO:0051171 0.000400264 4.775 3.02179611 10 1685 regulation_of_nitrogen_compound_metabolic_process 0.000564658
Bd4_4125_4175 GO:0006807 0.000530411 3.97972425 8.383915023 17 4675 nitrogen_compound_metabolic_process 0.000722456
Bd4_4125_4175 GO:0016070 0.000598954 4.124612737 4.486963719 12 2502 RNA_metabolic_process 0.000788623
Bd4_4125_4175 GO:0044249 0.000904353 3.712044047 7.845909781 16 4375 cellular_biosynthetic_process 0.00113403
Bd4_4125_4175 GO:0080090 0.000979068 4.204151095 3.37687957 10 1883 regulation_of_primary_metabolic_process 0.001208537
Bd4_4125_4175 GO:0044237 0.001024498 5.415752859 15.25065526 23 8504 cellular_metabolic_process 0.001227243
Bd4_4125_4175 GO:0060255 0.001025291 4.175955414 3.396606428 10 1894 regulation_of_macromolecule_metabolic_process 0.001227243
Bd4_4125_4175 GO:0031323 0.00111861 4.123031496 3.434266795 10 1915 regulation_of_cellular_metabolic_process 0.001318958
Bd4_4125_4175 GO:0006139 0.001182146 3.621762148 6.348461857 14 3540 nucleobase-containing_compound_metabolic_process 0.001373375
Bd4_4125_4175 GO:0034654 0.001233838 4.063958009 3.477307215 10 1939 nucleobase-containing_compound_biosynthetic_process 0.001412655
Bd4_4150_4200 GO:1903506 9.71E-07 7.752348225 2.835149676 13 1468 regulation_of_nucleic_acid-templated_transcription 9.53E-06
Bd4_4150_4200 GO:2001141 9.71E-07 7.752348225 2.835149676 13 1468 regulation_of_RNA_biosynthetic_process 9.53E-06
Bd4_4150_4200 GO:0006355 9.71E-07 7.752348225 2.835149676 13 1468 regulation_of_transcription_DNA-templated 9.53E-06
Bd4_4150_4200 GO:0051252 1.06E-06 7.687676216 2.856393985 13 1479 regulation_of_RNA_metabolic_process 9.53E-06
Bd4_4150_4200 GO:0006725 1.35E-06 6.725962765 7.611256725 20 3941 cellular_aromatic_compound_metabolic_process 9.53E-06
Bd4_4150_4200 GO:0006139 1.47E-06 6.56477011 6.836805077 19 3540 nucleobase-containing_compound_metabolic_process 9.53E-06
Bd4_4150_4200 GO:0019219 1.98E-06 7.229309232 3.016691958 13 1562 regulation_of_nucleobase-containing_compound_metabolic_process 1.07E-05
Bd4_4150_4200 GO:2000112 3.30E-06 6.869710056 3.15574562 13 1634 regulation_of_cellular_macromolecule_biosynthetic_process 1.07E-05
Bd4_4150_4200 GO:0010556 3.32E-06 6.864940403 3.157676921 13 1635 regulation_of_macromolecule_biosynthetic_process 1.07E-05
Bd4_4150_4200 GO:0034654 3.56E-06 6.516883117 3.744792385 14 1939 nucleobase-containing_compound_biosynthetic_process 1.07E-05
Bd4_4150_4200 GO:0031326 3.84E-06 6.766118888 3.198234239 13 1656 regulation_of_cellular_biosynthetic_process 1.07E-05
Bd4_4150_4200 GO:0006351 3.86E-06 6.761476075 3.20016554 13 1657 transcription_DNA-templated 1.07E-05
Bd4_4150_4200 GO:0097659 3.86E-06 6.761476075 3.20016554 13 1657 nucleic_acid-templated_transcription 1.07E-05
Bd4_4150_4200 GO:0032774 4.05E-06 6.729133858 3.213684646 13 1664 RNA_biosynthetic_process 1.07E-05
Bd4_4150_4200 GO:0010468 4.33E-06 6.683403572 3.232997655 13 1674 regulation_of_gene_expression 1.07E-05
Bd4_4150_4200 GO:0009889 4.54E-06 6.651718625 3.246516761 13 1681 regulation_of_biosynthetic_process 1.07E-05
Bd4_4150_4200 GO:0051171 4.67E-06 6.633732057 3.254241964 13 1685 regulation_of_nitrogen_compound_metabolic_process 1.07E-05
Bd4_4150_4200 GO:0046483 5.37E-06 5.894071745 7.406538833 19 3835 heterocycle_metabolic_process 1.16E-05
Bd4_4150_4200 GO:1901360 1.31E-05 5.455839044 7.833356325 19 4056 organic_cyclic_compound_metabolic_process 2.61E-05
Bd4_4150_4200 GO:0016070 1.34E-05 5.559524914 4.832114774 15 2502 RNA_metabolic_process 2.61E-05
Bd4_4150_4200 GO:0018130 1.50E-05 5.655933763 4.225686302 14 2188 heterocycle_biosynthetic_process 2.78E-05
Bd4_4150_4200 GO:0080090 1.61E-05 5.839572193 3.636639536 13 1883 regulation_of_primary_metabolic_process 2.78E-05
Bd4_4150_4200 GO:0019222 1.66E-05 5.601277372 4.260449717 14 2206 regulation_of_metabolic_process 2.78E-05
Bd4_4150_4200 GO:0060255 1.71E-05 5.800354421 3.657883846 13 1894 regulation_of_macromolecule_metabolic_process 2.78E-05
Bd4_4150_4200 GO:0031323 1.93E-05 5.726743778 3.698441164 13 1915 regulation_of_cellular_metabolic_process 2.96E-05
Bd4_4150_4200 GO:0019438 1.97E-05 5.503370787 4.324182646 14 2239 aromatic_compound_biosynthetic_process 2.96E-05
Bd4_4150_4200 GO:0090304 2.29E-05 5.182483395 5.749482687 16 2977 nucleic_acid_metabolic_process 3.31E-05
Bd4_4150_4200 GO:0034641 3.34E-05 5.016228548 8.314250241 19 4305 cellular_nitrogen_compound_metabolic_process 4.65E-05
Bd4_4150_4200 GO:1901362 3.89E-05 5.131355932 4.584908263 14 2374 organic_cyclic_compound_biosynthetic_process 5.24E-05
Bd4_4150_4200 GO:0034645 9.67E-05 4.558146267 5.674161953 15 2938 cellular_macromolecule_biosynthetic_process 0.000125687
Bd4_4150_4200 GO:0009059 0.00011146 4.49056015 5.741757484 15 2973 macromolecule_biosynthetic_process 0.000140224
Bd4_4150_4200 GO:0006807 0.000118152 4.449837724 9.028831563 19 4675 nitrogen_compound_metabolic_process 0.000143997
Bd4_4150_4200 GO:0044271 0.00019042 4.325726905 5.274382673 14 2731 cellular_nitrogen_compound_biosynthetic_process 0.000225042
Bd4_4150_4200 GO:0010467 0.000326384 4.070077085 5.538970893 14 2868 gene_expression 0.000374381
Bd4_4150_4200 GO:0050794 0.000558634 3.823333333 5.820940819 14 3014 regulation_of_cellular_process 0.000622478
Bd4_4150_4200 GO:0050789 0.000791853 3.612398164 6.794316457 15 3518 regulation_of_biological_process 0.00085784
Bd4_4150_4200 GO:0065007 0.001910843 3.246826974 7.35632501 15 3809 biological_regulation 0.001931301
Bd4_4300_4350 GO:0071365 5.50E-21 147.9111111 0.232169954 13 153 cellular_response_to_auxin_stimulus 8.25E-20
Bd4_4300_4350 GO:0009734 5.50E-21 147.9111111 0.232169954 13 153 auxin-activated_signaling_pathway 8.25E-20
Bd4_4300_4350 GO:0009733 4.66E-18 85.31811895 0.385432473 13 254 response_to_auxin 4.66E-17
Bd4_4300_4350 GO:0009755 2.50E-17 64.91578947 0.597875569 14 394 hormone-mediated_signaling_pathway 1.88E-16
Bd4_4300_4350 GO:0032870 3.44E-17 63.37339332 0.611532625 14 403 cellular_response_to_hormone_stimulus 1.91E-16
Bd4_4300_4350 GO:0071495 3.81E-17 62.875 0.616084977 14 406 cellular_response_to_endogenous_stimulus 1.91E-16
Bd4_4300_4350 GO:0071310 7.29E-15 42.07871972 0.898330804 14 592 cellular_response_to_organic_substance 3.12E-14
Bd4_4300_4350 GO:0070887 2.83E-14 37.89475743 0.990895296 14 653 cellular_response_to_chemical_stimulus 1.06E-13
Bd4_4300_4350 GO:0009725 2.06E-12 27.07025028 1.35508346 14 893 response_to_hormone 6.87E-12
Bd4_4300_4350 GO:0009719 3.58E-12 25.90611354 1.411229135 14 930 response_to_endogenous_stimulus 1.07E-11
Bd4_4300_4350 GO:0007165 7.60E-12 24.39344685 1.491654021 14 983 signal_transduction 2.07E-11
Bd4_4300_4350 GO:0044700 1.27E-11 23.40690169 1.549317147 14 1021 single_organism_signaling 2.97E-11
Bd4_4300_4350 GO:0023052 1.29E-11 23.38194444 1.550834598 14 1022 signaling 2.97E-11
Bd4_4300_4350 GO:0010033 2.96E-11 21.05833957 2.051593323 15 1352 response_to_organic_substance 6.34E-11
Bd4_4300_4350 GO:0007154 1.64E-10 18.99774775 1.874051593 14 1235 cell_communication 3.29E-10
Bd4_4300_4350 GO:0051716 6.84E-09 13.86837238 2.482549317 14 1636 cellular_response_to_stimulus 1.28E-08
Bd4_4300_4350 GO:0042221 1.70E-08 12.62857143 3.209408194 15 2115 response_to_chemical 3.00E-08
Bd4_4300_4350 GO:0050794 2.15E-06 8.200590673 4.573596358 15 3014 regulation_of_cellular_process 3.40E-06
Bd4_4300_4350 GO:0050896 8.93E-06 7.705234657 6.751138088 17 4449 response_to_stimulus 1.34E-05
Bd4_4300_4350 GO:0050789 1.65E-05 6.712409771 5.338391502 15 3518 regulation_of_biological_process 2.07E-05
Bd4_4300_4350 GO:0065007 4.60E-05 6.033210332 5.779969651 15 3809 biological_regulation 5.11E-05
Bd4_4325_4375 GO:0071365 3.24E-17 76.21808511 0.295489033 12 153 cellular_response_to_auxin_stimulus 3.89E-16
Bd4_4325_4375 GO:0009734 3.24E-17 76.21808511 0.295489033 12 153 auxin-activated_signaling_pathway 3.89E-16
Bd4_4325_4375 GO:0009733 1.53E-14 44.09504132 0.490550421 12 254 response_to_auxin 1.22E-13
Bd4_4325_4375 GO:0009755 2.82E-12 27.65968586 0.760932542 12 394 hormone-mediated_signaling_pathway 1.61E-11
Bd4_4325_4375 GO:0032870 3.68E-12 27.00575448 0.77831425 12 403 cellular_response_to_hormone_stimulus 1.61E-11
Bd4_4325_4375 GO:0071495 4.02E-12 26.79441624 0.784108153 12 406 cellular_response_to_endogenous_stimulus 1.61E-11
Bd4_4325_4375 GO:0007154 7.95E-11 14.49384742 2.385156573 16 1235 cell_communication 2.73E-10
Bd4_4325_4375 GO:0071310 3.22E-10 17.9612069 1.143330114 12 592 cellular_response_to_organic_substance 9.65E-10
Bd4_4325_4375 GO:0070887 9.88E-10 16.18057722 1.261139468 12 653 cellular_response_to_chemical_stimulus 2.64E-09
Bd4_4325_4375 GO:0009725 3.36E-08 11.5683882 1.724651676 12 893 response_to_hormone 8.07E-08
Bd4_4325_4375 GO:0009719 5.28E-08 11.07189542 1.796109808 12 930 response_to_endogenous_stimulus 1.15E-07
Bd4_4325_4375 GO:0007165 9.73E-08 10.42662204 1.898468754 12 983 signal_transduction 1.95E-07
Bd4_4325_4375 GO:0044700 1.48E-07 10.00569871 1.971858187 12 1021 single_organism_signaling 2.56E-07
Bd4_4325_4375 GO:0023052 1.49E-07 9.995049505 1.973789488 12 1022 signaling 2.56E-07
Bd4_4325_4375 GO:0010033 3.04E-06 7.348880597 2.611118775 12 1352 response_to_organic_substance 4.86E-06
Bd4_4325_4375 GO:0042221 1.01E-05 5.887196573 4.084701338 14 2115 response_to_chemical 1.39E-05
Bd4_4325_4375 GO:0051716 2.20E-05 5.932573892 3.159608222 12 1636 cellular_response_to_stimulus 2.64E-05
Bd4_4325_4375 GO:0044763 0.000190431 4.712465782 12.27148572 22 6354 single-organism_cellular_process 0.000217635
Bd4_4325_4375 GO:0044699 0.000554146 5.728862974 16.60918747 25 8600 single-organism_process 0.000604523
Bd4_4450_4500 GO:1901137 0.00012364 9.677777778 0.828528073 6 546 carbohydrate_derivative_biosynthetic_process 0.00018546
Bd4_4475_4525 GO:1901137 0.000266536 8.147953216 0.941509174 6 546 carbohydrate_derivative_biosynthetic_process 0.001286819
Bd4_4475_4525 GO:0008610 0.001090058 6.157894737 1.227755552 6 712 lipid_biosynthetic_process 0.001996144
Bd4_4475_4525 GO:1901135 0.00148703 5.043918919 1.798523934 7 1043 carbohydrate_derivative_metabolic_process 0.001996144
Bd4_4475_4525 GO:0044249 0.001882471 3.479243119 7.54414402 15 4375 cellular_biosynthetic_process 0.001996144
Bd4_4500_4550 GO:1901564 0.001095704 3.854355204 4.038350117 11 2091 organonitrogen_compound_metabolic_process 0.001931301
Bd4_4750_4800 GO:0006952 0.000102714 5.910486674 1.984825493 9 872 defense_response 0.000270575
Bd4_4750_4800 GO:0098542 0.000792667 6.324507807 1.131259484 6 497 defense_response_to_other_organism 0.001095044
Bd4_4775_4825 GO:0006790 5.63E-05 10.88969072 0.706580218 6 394 sulfur_compound_metabolic_process 0.000182902
Bd4_50_100 GO:0033036 0.000125271 8.260461886 1.231894054 7 893 macromolecule_localization 0.000751624
Bd4_50_100 GO:0046907 0.000507949 7.506028498 1.087046489 6 788 intracellular_transport 0.001354855
Bd4_50_100 GO:0071702 0.000564523 6.34832835 1.571251207 7 1139 organic_substance_transport 0.001354855
Bd4_50_100 GO:0051649 0.001339256 6.165325641 1.306387088 6 947 establishment_of_localization_in_cell 0.001607107
Bd4_50_100 GO:0051641 0.001812219 5.788720298 1.385018623 6 1004 cellular_localization 0.001883028
Bd4_5125_5175 GO:0010038 0.000109032 9.823998125 0.805904263 6 508 response_to_metal_ion 0.000448242
Bd4_5125_5175 GO:0010035 0.001883339 5.580651773 1.375431094 6 867 response_to_inorganic_substance 0.001958607
Bd4_5125_5175 GO:0055085 0.001905671 5.566900688 1.378603945 6 869 transmembrane_transport 0.001958607
Bd4_5150_5200 GO:1990267 1.69E-08 46.89130435 0.175748379 6 98 response_to_transition_metal_nanoparticle 3.54E-07
Bd4_5150_5200 GO:0010038 2.29E-05 10.27387331 0.91102221 7 508 response_to_metal_ion 8.02E-05
Bd4_5150_5200 GO:0010035 9.41E-05 7.04333204 1.55483515 8 867 response_to_inorganic_substance 0.000282244
Bd4_5150_5200 GO:0042221 0.000574649 4.310773131 3.792936957 11 2115 response_to_chemical 0.001340847
Bd4_625_675 GO:0010035 0.00084357 6.777999004 1.196027038 6 867 response_to_inorganic_substance 0.001180997
Bd4_625_675 GO:0006950 0.001206431 4.513328256 3.636363636 10 2636 response_to_stress 0.001407503
Bd4_625_675 GO:0009605 0.001945961 5.702710333 1.404331632 6 1018 response_to_external_stimulus 0.001945961
Bd4_650_700 GO:0045454 6.37E-10 54.01290323 0.198786039 7 131 cell_redox_homeostasis 5.74E-09
Bd4_650_700 GO:0019725 3.95E-08 28.90492754 0.359635812 7 237 cellular_homeostasis 1.78E-07
Bd4_650_700 GO:0042592 1.12E-06 17.26421697 0.588770865 7 388 homeostatic_process 3.37E-06
Bd4_650_700 GO:0022900 8.08E-06 16.075 0.509863429 6 336 electron_transport_chain 1.82E-05
Bd4_650_700 GO:0065008 1.40E-05 9.794486216 1.22306525 8 806 regulation_of_biological_quality 2.52E-05
Bd4_650_700 GO:0006091 0.000483033 7.424568966 1.065250379 6 702 generation_of_precursor_metabolites_and_energy 0.00072455
Bd4_675_725 GO:0045454 5.71E-08 38.264 0.216857498 6 131 cell_redox_homeostasis 9.14E-07
Bd4_675_725 GO:0019725 1.88E-06 20.55266955 0.392329977 6 237 cellular_homeostasis 1.51E-05
Bd4_675_725 GO:0022900 1.40E-05 14.28686869 0.55621465 6 336 electron_transport_chain 7.47E-05
Bd4_675_725 GO:0042592 3.16E-05 12.29668412 0.642295489 6 388 homeostatic_process 0.00010114
Bd4_675_725 GO:0065008 0.000240403 7.047412206 1.334253 7 806 regulation_of_biological_quality 0.000549493
Bd4_675_725 GO:0006091 0.000802106 6.598659004 1.162091323 6 702 generation_of_precursor_metabolites_and_energy 0.001166699
Bd4_75_125 GO:0061458 0.001366309 5.1237349 1.772658298 7 1028 reproductive_system_development 0.001724376
Bd4_75_125 GO:0048608 0.001366309 5.1237349 1.772658298 7 1028 reproductive_structure_development 0.001724376
Bd4_950_1000 GO:0043603 0.00079534 6.784615385 1.176162229 6 812 cellular_amide_metabolic_process 0.001272394
Bd5_1125_1175 GO:0055085 0.001905671 5.566900688 1.378603945 6 869 transmembrane_transport 0.001905671
Bd5_1150_1200 GO:0055085 0.001905671 5.566900688 1.378603945 6 869 transmembrane_transport 0.001905671
Bd5_1575_1625 GO:0001101 0.000277024 8.569022869 0.97765209 6 746 response_to_acid_chemical 0.000508209
Bd5_1575_1625 GO:0051707 0.000287249 8.508415075 0.984204718 6 751 response_to_other_organism 0.000508209
Bd5_1575_1625 GO:0043207 0.000287249 8.508415075 0.984204718 6 751 response_to_external_biotic_stimulus 0.000508209
Bd5_1575_1625 GO:0009607 0.000350179 8.183500846 1.020899434 6 779 response_to_biotic_stimulus 0.000575293
Bd5_1575_1625 GO:0009719 0.000901568 6.770729271 1.218788798 6 930 response_to_endogenous_stimulus 0.001152003
Bd5_1575_1625 GO:0009605 0.001447261 6.141836424 1.33411505 6 1018 response_to_external_stimulus 0.001513046
Bd5_1600_1650 GO:1901564 0.000621684 5.358933718 2.740309008 9 2091 organonitrogen_compound_metabolic_process 0.000821876
Bd5_1700_1750 GO:0007178 2.67E-10 97.50675676 0.08897779 6 43 transmembrane_receptor_protein_serine/threonine_kinase_signaling_pathway 2.67E-09
Bd5_1700_1750 GO:0007167 3.18E-09 62.11206897 0.13243206 6 64 enzyme_linked_receptor_protein_signaling_pathway 1.59E-08
Bd5_1700_1750 GO:0007166 2.38E-08 43.32831325 0.184163333 6 89 cell_surface_receptor_signaling_pathway 7.93E-08
Bd5_1700_1750 GO:0009751 4.40E-07 25.77158273 0.300041385 6 145 response_to_salicylic_acid 1.10E-06
Bd5_1700_1750 GO:0014070 4.97E-05 10.91358025 0.682852807 6 330 response_to_organic_cyclic_compound 9.95E-05
Bd5_1700_1750 GO:0055114 7.46E-05 5.040631164 3.521865085 12 1702 oxidation-reduction_process 0.000124386
Bd5_1700_1750 GO:0001101 0.000668135 5.654115432 1.543661195 7 746 response_to_acid_chemical 0.000953004
Bd5_1700_1750 GO:0044700 0.000852191 4.829938078 2.112705201 8 1021 single_organism_signaling 0.000953004
Bd5_1700_1750 GO:0023052 0.000857704 4.824816209 2.114774452 8 1022 signaling 0.000953004
Bd5_1700_1750 GO:1901700 0.00153065 4.380359046 2.31135329 8 1117 response_to_oxygen-containing_compound 0.00153065
Bd5_1725_1775 GO:0007178 3.30E-10 93.6 0.091943716 6 43 transmembrane_receptor_protein_serine/threonine_kinase_signaling_pathway 2.64E-09
Bd5_1725_1775 GO:0007167 3.93E-09 59.62344828 0.136846462 6 64 enzyme_linked_receptor_protein_signaling_pathway 1.57E-08
Bd5_1725_1775 GO:0007166 2.94E-08 41.59228916 0.190302111 6 89 cell_surface_receptor_signaling_pathway 7.83E-08
Bd5_1725_1775 GO:0009751 5.41E-07 24.73899281 0.310042765 6 145 response_to_salicylic_acid 1.08E-06
Bd5_1725_1775 GO:0014070 6.05E-05 10.4762963 0.705614568 6 330 response_to_organic_cyclic_compound 9.68E-05
Bd5_1725_1775 GO:0044700 0.001078591 4.619597408 2.183128707 8 1021 single_organism_signaling 0.001240572
Bd5_1725_1775 GO:0023052 0.001085501 4.614698568 2.185266933 8 1022 signaling 0.001240572
Bd5_1725_1775 GO:1901700 0.001925706 4.189595013 2.3883984 8 1117 response_to_oxygen-containing_compound 0.001925706
Bd5_1825_1875 GO:0018130 0.001127018 3.882464401 4.074768934 11 2188 heterocycle_biosynthetic_process 0.001502221
Bd5_1_51 GO:0044710 0.000159052 8.329163304 5.483790868 13 4969 single-organism_metabolic_process 0.000954313
Bd5_2200_2250 GO:0006073 2.61E-06 14.25071922 0.646089116 7 323 cellular_glucan_metabolic_process 1.44E-05
Bd5_2200_2250 GO:0044042 2.61E-06 14.25071922 0.646089116 7 323 glucan_metabolic_process 1.44E-05
Bd5_2200_2250 GO:0044262 4.89E-06 10.62104363 1.018140433 8 509 cellular_carbohydrate_metabolic_process 1.79E-05
Bd5_2200_2250 GO:0044264 1.03E-05 11.45617298 0.796109808 7 398 cellular_polysaccharide_metabolic_process 2.84E-05
Bd5_2200_2250 GO:0005976 2.63E-05 9.844671884 0.920126914 7 460 polysaccharide_metabolic_process 4.83E-05
Bd5_2200_2250 GO:0005975 0.000112663 5.493655086 2.550351773 10 1275 carbohydrate_metabolic_process 0.000168518
Bd5_225_275 GO:0044765 0.000718437 6.06783797 2.270106222 8 2057 single-organism_transport 0.000957915
Bd5_225_275 GO:1902578 0.000801396 5.95581172 2.306525038 8 2090 single-organism_localization 0.000986334
Bd5_2450_2500 GO:0048544 1.15E-09 77.05347594 0.114222651 6 72 recognition_of_pollen 4.99E-09
Bd5_2450_2500 GO:0008037 1.15E-09 77.05347594 0.114222651 6 72 cell_recognition 4.99E-09
Bd5_2450_2500 GO:0009875 1.25E-09 75.89815628 0.115809077 6 73 pollen-pistil_interaction 4.99E-09
Bd5_2450_2500 GO:0044706 1.27E-06 22.25247267 0.368050766 6 232 multi-multicellular_organism_process 3.04E-06
Bd5_2450_2500 GO:0009856 1.27E-06 22.25247267 0.368050766 6 232 pollination 3.04E-06
Bd5_2450_2500 GO:0044703 2.53E-05 12.91673033 0.620292454 6 391 multi-organism_reproductive_process 5.07E-05
Bd5_2450_2500 GO:0016310 0.000414048 4.958452042 3.099875845 10 1954 phosphorylation 0.000709796
Bd5_2450_2500 GO:0006796 0.00180743 3.852833693 4.430887019 11 2793 phosphate-containing_compound_metabolic_process 0.00180743
Bd5_2475_2525 GO:0048544 7.50E-14 128.6785714 0.109256449 8 72 recognition_of_pollen 4.77E-13
Bd5_2475_2525 GO:0008037 7.50E-14 128.6785714 0.109256449 8 72 cell_recognition 4.77E-13
Bd5_2475_2525 GO:0009875 8.41E-14 126.6901099 0.1107739 8 73 pollen-pistil_interaction 4.77E-13
Bd5_2475_2525 GO:0044706 1.00E-09 36.35714286 0.352048558 8 232 multi-multicellular_organism_process 3.42E-09
Bd5_2475_2525 GO:0009856 1.00E-09 36.35714286 0.352048558 8 232 pollination 3.42E-09
Bd5_2475_2525 GO:0044703 5.98E-08 21.02648266 0.593323217 8 391 multi-organism_reproductive_process 1.70E-07
Bd5_2475_2525 GO:0016310 7.06E-07 9.328238594 2.965098634 13 1954 phosphorylation 1.71E-06
Bd5_2475_2525 GO:0022414 2.19E-05 7.474747475 2.218512898 10 1462 reproductive_process 4.23E-05
Bd5_2475_2525 GO:0000003 2.24E-05 7.451923077 2.224582701 10 1466 reproduction 4.23E-05
Bd5_2475_2525 GO:0007154 4.11E-05 7.482118208 1.874051593 9 1235 cell_communication 6.52E-05
Bd5_2475_2525 GO:0006796 4.22E-05 6.077058353 4.238239757 13 2793 phosphate-containing_compound_metabolic_process 6.52E-05
Bd5_2475_2525 GO:0006793 4.85E-05 5.983540557 4.291350531 13 2828 phosphorus_metabolic_process 6.58E-05
Bd5_2475_2525 GO:0044702 5.03E-05 7.274183686 1.922610015 9 1267 single_organism_reproductive_process 6.58E-05
Bd5_2475_2525 GO:0006468 0.000112848 6.491811414 2.130500759 9 1404 protein_phosphorylation 0.000137029
Bd5_2475_2525 GO:0051704 0.000210912 6.498656899 1.787556904 8 1178 multi-organism_process 0.000239034
Bd5_2475_2525 GO:0006464 0.001721437 4.094498911 3.729893778 10 2458 cellular_protein_modification_process 0.001721437
Bd5_2475_2525 GO:0036211 0.001721437 4.094498911 3.729893778 10 2458 protein_modification_process 0.001721437
Bd5_2550_2600 GO:0015979 2.13E-05 10.13002267 0.887708649 7 429 photosynthesis 8.54E-05
Bd5_2575_2625 GO:0015979 5.73E-06 12.94852554 0.739757208 7 429 photosynthesis 2.29E-05
Bd5_2650_2700 GO:0010033 0.001893096 4.341269841 2.424610291 8 1352 response_to_organic_substance 0.001893096
Bd5_2725_2775 GO:0010033 0.000763199 6.214599527 1.678576355 7 1352 response_to_organic_substance 0.001271998
Bd5_275_325 GO:0006952 0.001155984 6.286836028 1.263070768 6 872 defense_response 0.001155984
Bd5_2875_2925 GO:0006508 0.001460995 6.055082848 1.328459098 6 963 proteolysis 0.001460995
Bd5_300_350 GO:0006468 0.000215753 6.815837458 1.839977928 8 1404 protein_phosphorylation 0.000502488
Bd5_300_350 GO:0016310 0.000371322 5.799794344 2.560767002 9 1954 phosphorylation 0.000502488
Bd5_300_350 GO:0006464 0.00040199 5.460693537 3.2212719 10 2458 cellular_protein_modification_process 0.000502488
Bd5_300_350 GO:0036211 0.00040199 5.460693537 3.2212719 10 2458 protein_modification_process 0.000502488
Bd5_300_350 GO:0043412 0.000912592 4.840711966 3.555455925 10 2713 macromolecule_modification 0.000912592
Bd5_400_450 GO:0016310 0.001833057 3.790547083 3.638984688 10 1954 phosphorylation 0.001862326
Bd5_800_850 GO:0016053 0.000213274 8.902040816 0.925644917 6 671 organic_acid_biosynthetic_process 0.000407159
Bd5_800_850 GO:0046394 0.000213274 8.902040816 0.925644917 6 671 carboxylic_acid_biosynthetic_process 0.000407159
Bd5_800_850 GO:0044283 0.00103867 6.496492347 1.24430956 6 902 small_molecule_biosynthetic_process 0.001211781
Bd5_850_900 GO:0015979 7.64E-06 12.26615116 0.769347496 7 429 photosynthesis 5.35E-05
Bd5_875_925 GO:0015979 2.49E-09 19.72764285 0.798937785 10 429 photosynthesis 3.24E-08
Bd5_875_925 GO:0019684 1.48E-05 13.87377691 0.5549731 6 298 photosynthesis_light_reaction 6.39E-05
Bd5_875_925 GO:0006464 0.000771989 3.932951758 4.57759691 12 2458 cellular_protein_modification_process 0.00091235
Bd5_875_925 GO:0036211 0.000771989 3.932951758 4.57759691 12 2458 protein_modification_process 0.00091235
Bd5_875_925 GO:0006091 0.001558463 5.654761905 1.307352738 6 702 generation_of_precursor_metabolites_and_energy 0.001688335
Bd5_875_925 GO:0043412 0.001902553 3.486116253 5.052489999 12 2713 macromolecule_modification 0.001902553
Bd5_900_950 GO:0044706 1.27E-06 22.25247267 0.368050766 6 232 multi-multicellular_organism_process 5.48E-06
Bd5_900_950 GO:0009856 1.27E-06 22.25247267 0.368050766 6 232 pollination 5.48E-06
Bd5_900_950 GO:0044703 2.53E-05 12.91673033 0.620292454 6 391 multi-organism_reproductive_process 5.49E-05
Bd5_900_950 GO:0006464 0.000595924 4.505789402 3.899434405 11 2458 cellular_protein_modification_process 0.000968376
Bd5_900_950 GO:0036211 0.000595924 4.505789402 3.899434405 11 2458 protein_modification_process 0.000968376
Bd5_900_950 GO:0022414 0.001285443 4.776157726 2.319354394 8 1462 reproductive_process 0.001527414
Bd5_900_950 GO:0000003 0.001308726 4.761591221 2.325700097 8 1466 reproduction 0.001527414
Bd5_900_950 GO:0043412 0.00140992 3.994047619 4.303972962 11 2713 macromolecule_modification 0.001527414
Bd5_900_950 GO:0051704 0.001763881 4.970538002 1.868809491 7 1178 multi-organism_process 0.001763881
